article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	But a CNN KFile review of Martin’s podcast shows he repeatedly praised Hale-Cusanelli in interviews with him, including two where they openly discussed — and dismissed — allegations that Hale-Cusanelli held pro-Nazi views, including an infamous photo of Hale-Cusanelli posing with a Hitler-style mustache.		training	CNN_3439
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Martin hosted Hale-Cusanelli at least five times on podcasts in 2024, including his show “The Pro-America Report with Ed Martin.” The interviews were conducted well after Hale’s Nazi sympathies had been widely reported in media coverage and documented in court records.		training	CNN_3440
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Related article Trump’s pick to be DC’s top prosecutor failed to report nearly 200 appearances on far-right media outlets to Senate In a January 2024 episode, Martin and Hale-Cusanelli discussed how media coverage before his trial portrayed him as a far-right extremist and “the reincarnation of the Führer.” Martin described the coverage as “character assassination” and a “caricature” of Hale.		training	CNN_3441
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	In a July 2024 episode, Martin said “Tim Hale is an extraordinary guy.		training	CNN_3442
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I’ve gotten to know him really well.		training	CNN_3443
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I’d say we’re friends over the last few years, and especially in the last month since he’s been out of jail.” Martin explicitly referenced the infamous Hitler-style mustache photo and framed it as an attempt to smear Hale and other Trump supporters as antisemitic.		training	CNN_3444
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“Again, you know, not your best moment,” Martin told Hale-Cusanelli on air in July 2024, referring to the photo.		training	CNN_3445
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“But not illegal.” Martin repeatedly referred to Hale-Cusanelli as “a great friend” and “an amazing guy,” and said they had grown close after his release from prison.		training	CNN_3446
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Asked to respond to Hale-Cusanelli’s views on the Jewish community by Senate Judiciary Chair Chuck Grassley, Martin wrote, “I denounce his statements entirely.” Martin’s disavowal of Hale-Cusanelli’s comments comes as he faces a tough confirmation battle to become DC’s top prosecutor as Democrats try to stall the process and force Republicans to hold a hearing on his nomination.		training	CNN_3447
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	The answers Martin provided were in response to over 500 questions from a bipartisan group of Senate Judiciary Committee members.		training	CNN_3448
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Among his own questions, Grassley asked Martin about his relationship with Hale-Cusanelli.		training	CNN_3449
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	A recent memo opposing Martin’s nomination was signed by nearly 100 former employees and prosecutors for the US Attorney’s Office for DC, according to a copy reviewed by CNN.		training	CNN_3450
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Martin’s status as acting US attorney expires on May 20, according to federal law, setting up a tight timeline for him to get confirmed by the Senate.		training	CNN_3451
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	A spokesperson for Martin declined to comment to CNN beyond the public apology when asked if Martin had discussed his ties to Hale-Cusanelli with members of the Senate Judiciary Committee.		training	CNN_3452
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	The spokesperson also pointed to Martin telling The Forward that he was “unaware of the full scope of his repulsive behavior,” which, Martin said, is “clearly far more serious than a singular act that, by itself, might look like a mistake.” Hale-Cusanelli, an Army reservist who previously worked as a security contractor at a Naval base, was convicted of breaching the Capitol on January 6, 2021, and sentenced to four years in prison in 2022.		training	CNN_3453
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	An internal Navy investigation uncovered numerous incidents in which Hale-Cusanelli promoted racist and antisemitic views.		training	CNN_3454
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Colleagues told investigators Hale-Cusanelli made daily disparaging comments about Jews and one recalled Hale-Cusanelli saying, “Hitler should have finished the job.” At his trial, Hale-Cusanelli denied that he is a white supremacist and Nazi sympathizer.		training	CNN_3455
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	He said that his comments were “ironic” and a form of “self-deprecating humor” he used with friends.		training	CNN_3456
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“I’m half Jewish and half Puerto Rican,” Hale-Cusanelli testified, telling jurors that his comments were meant to be ironic.		training	CNN_3457
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“I know it’s offensive.		training	CNN_3458
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I know it bothers a lot of people.		training	CNN_3459
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I know it’s repugnant.” Hale-Cusanelli was released from prison in late 2023 and spent the next year on a media blitz tour to discuss his incarceration, including appearing on Martin’s podcast.		training	CNN_3460
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“Tim Hale is an extraordinary guy.		training	CNN_3461
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I’ve gotten to know him really well.		training	CNN_3462
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	I’d say we’re friends over the last few years, and especially in the last month since he’s been out of jail,” Martin said when hosting Hale-Cusanelli in July 2024.		training	CNN_3463
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	On that program, Martin made clear he was aware of the Nazi allegations levied against Hale-Cusanelli, twice-bringing it up.		training	CNN_3464
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“The leaking of the photo where, you know, you resemble, uh, Hitler - or whatever - goofing around, whatever that is, that was done in such a way that you had to live with it everywhere you turned,” he said.		training	CNN_3465
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“They used your phone and took a photo and leaked a photo to say, ‘Ah, look.		training	CNN_3466
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	These people, these people, MAGA people are antisemitic,’” Martin said.		training	CNN_3467
